"","Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","test_var"
"1418","Kenya","KEN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58479924.76,64890007.3,87075309.17,105602632.3,143608198.6,170986724.6,189954603.3,221140923.4,260924959,306503284,359213572.6,378473740.9,333568480.3,301017909.4,269443185,302212768.7,405973627.9,465300448.1,505995895.3,482337964.3,500602148.8,482231380.4,455568967.4,307322075.9,400363489.4,500882207.8,659553658.3,701541979.4,734511225.7,648880696.1,641354423.8,654763888.3,755517161.8,899044971.6,1005086229,1208194725,1699859197,2044050334,2241468414,2246344186,2351269872,2475664469,2965504936,3222726058,NA,NA,1
"1419","Albania","ALB","Cereal yield (kg per hectare)","AG.YLD.CREL.KG",NA,845.205,941.799,982.338,1023.34,1037.295,1318.628,1464.142,1553.737,1639.841,1646.131,1753.619,1768.704,1842.952,1934.499,2028.919,2445.078,2550.14,2620.225,2634.773,2364.027,2500.553,2715.165,3045.961,2966.324,2900.583,2990.28,2965.597,2875.014,2961.737,2794.393,2071.859,2269.282,2685.048,2460.911,2841.457,2450.853,2833.304,2872.114,2798.088,3175.084,3030.76,3291.878,3185.731,3466.296,3462.125,3602.612,3728.378,4081.154,4315.321,4761.839,4750.71,4883.754,4605.997,NA,NA,1
"1420","Oman","OMN","Contributing family workers, female (% of females employed)","SL.FAM.WORK.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1421","Oman","OMN","Tariff rate, applied, weighted mean, primary products (%)","TM.TAX.TCOM.WM.AR.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.15,NA,NA,NA,NA,3.6,NA,NA,NA,NA,31.61,NA,NA,2.87,3.13,3.02,3.02,3.3,NA,NA,4.33,2.38,NA,NA,1
"1422","Tonga","TON","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","SE.XPD.CTER.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1423","Estonia","EST","Net enrolment rate, primary, male (%)","SE.PRM.NENR.MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.72161,91.28062,NA,94.91605,96.45648956,97.15519714,97.47460175,NA,95.39914703,95.40429688,95.4447937,94.65966797,93.80267334,94.59657288,94.58943176,95.15421295,93.93994141,94.52378082,94.92072296,NA,NA,1
"1424","High income","HIC","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.45121235,81.39487559,81.01544466,80.55698519,80.13193205,80.03011668,79.91888962,79.66218447,79.51337358,79.74242406,79.67707725,79.28893865,79.22376529,79.04590548,79.18934133,79.28800951,79.44290848,79.60325333,79.7351584,79.26316311,79.08910299,79.01527192,79.23337692,79.38273224,79.54416721,NA,1
"1425","Brazil","BRA","Share of tariff lines with specific rates, primary products (%)","TM.TAX.TCOM.SR.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.335054,0.0084991,0,0.282696,0,0,0,0,0,0,55.57948,0,0,0,0,0,0,0,0,0,0,0,0.0078143,0,NA,NA,NA,1
"1426","Cayman Islands","CYM","Grants, excluding technical cooperation (BoP, current US$)","BX.GRT.EXTA.CD.WD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210000,1e+05,0,0,2860000,10000,20000,40000,80000,150000,0,0,30000,30000,30000,520000,70000,450000,540000,580000,250000,230000,-10000,10000,290000,430000,20000,-470000,10000,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1427","United States","USA","Contributing family workers, male (% of males employed)","SL.FAM.WORK.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.300000012,0.200000003,0.300000012,0.200000003,0.200000003,0.200000003,0.100000001,0.200000003,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0,0.100000001,0.100000001,0,0.100000001,0.100000001,0.100000001,0.100000001,NA,NA,1
"1428","Virgin Islands (U.S.)","VIR","Short-term debt (% of total external debt)","DT.DOD.DSTC.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1429","Bahamas, The","BHS","Pregnant women receiving prenatal care (%)","SH.STA.ANVC.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,93.6,94,98,NA,98,98,NA,NA,NA,NA,NA,NA,NA,NA,1
"1430","Zimbabwe","ZWE","Total reserves in months of imports","FI.RES.TOTL.MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1431","China","CHN","Labor force with secondary education, female (% of female labor force)","SL.TLF.SECO.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1432","Latvia","LVA","Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13.7,15,15.9,16.2,15.9,15.2,14,12.7,11.5,10.4,9.7,9.1,8.6,8.2,7.9,7.5,7.2,6.9,6.6,6.3,6,5.8,5.6,5.4,5.2,1
"1433","Botswana","BWA","Urban population","SP.URB.TOTL",16035,16618,17237,17894,19230,22870,27197,32347,38471,45716,54291,64409,71719,79433,88048,97690,108483,120491,133778,148336,164185,181325,208525,240496,276323,316129,360184,408486,461105,517811,578597,643191,678278,709458,740832,772083,803173,834065,864647,894706,924190,952860,971485,988626,1006744,1026562,1048420,1072142,1097518,1124119,1151598,1179994,1209289,1239261,1269515,NA,1
"1434","Samoa","WSM","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74,NA,0.94,NA,NA,1.851,NA,1.851,NA,NA,NA,NA,NA,1
"1435","United Kingdom","GBR","Child employment in services, female (% of female economically active children ages 7-14)","SL.SRV.0714.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1436","South Africa","ZAF","Adult literacy rate, population 15+ years, female (%)","SE.ADT.LITR.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.80719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.92863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.04309845,NA,91.76815796,91.71399689,92.04788971,92.58625031,NA,NA,NA,1
"1437","Brazil","BRA","Teachers in secondary education, female (number)","SE.SEC.TCHR.FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1113226,1202590,1256875,1307572,NA,872524,938290,937615,947458,948816,951751,945315,NA,NA,1
"1438","Ireland","IRL","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.8317308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1439","Sierra Leone","SLE","Share of tariff lines with international peaks, primary products (%)","TM.TAX.TCOM.IP.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.49606,NA,NA,NA,1
"1440","Australia","AUS","Secondary income receipts (BoP, current US$)","BX.TRF.CURR.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4078353956,4558277708,5553294943,5861711685,5038242404,5863501022,7509884011,7271220267,7137439009,7015776499,NA,1
"1441","United Kingdom","GBR","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS",34.54441527,35.83325814,36.57925622,37.49936226,38.28018534,38.55657349,39.62834473,38.95822875,37.56717652,38.8152754,40.12281181,42.29529232,41.78023428,42.74495021,42.14294058,42.20090079,42.73510115,42.72974607,43.84975257,44.02260936,45.31605673,44.37299615,43.52761245,43.53016016,42.43709631,42.86711232,43.31443695,43.61957197,42.66108936,43.10003451,44.24032772,43.34029377,44.11470187,41.5797569,41.06620024,41.35114208,41.20415328,40.55268173,41.13147195,41.22378571,42.53943428,43.09580571,43.4829244,44.50994704,44.12979682,45.01820092,45.87416773,45.72685539,45.67337292,44.24714821,43.50626043,44.47549884,45.5525194,NA,NA,NA,1
"1442","Canada","CAN","Enrolment in secondary education, both sexes (number)","SE.SEC.ENRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2527143,2582284,2595716,2579041,2596732,2589862,2587871,2544408,2474183,2388308,2323228,2340255,2321381,2323105,2287746,2250941,2238224,2242938,2249305,2254654,2292497,2337513,2402531,2455427,2469552,2505389,NA,2646295,2511517,2519080,NA,NA,NA,NA,2601926,2632432,2657320,2668134,2657932,2611619,2583789,2734631,NA,NA,NA,1
"1443","Aruba","ABW","Net financial account (BoP, current US$)","BN.FIN.TOTL.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147657078.7,332551631.1,282122905,150558659.2,80891653.04,-445642458.1,-261675977.7,102122093.6,-274972067,NA,NA,1
"1444","Europe & Central Asia (all income levels)","ECS","Percentage of teachers in secondary education who are female (%)","SE.SEC.TCHR.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.03453827,63.29465866,63.41378021,63.47253036,63.59461975,63.73683929,63.59267044,63.30022049,63.45140839,63.77391052,64.53283691,64.84562683,65.21437836,65.47611237,65.55117035,65.96833801,66.03318024,66.16880035,66.2279892,66.03656006,66.26593781,66.68430328,66.59374237,66.82698059,66.79988098,66.69068146,66.89990234,66.7035675,NA,NA,1
"1445","Mongolia","MNG","Labor force with secondary education (% of total)","SL.TLF.SECO.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.39999962,38.79999924,NA,NA,NA,47.59999847,47.09999847,47.79999924,46.79999924,42.29999924,13.5,24.29999924,NA,NA,1
"1446","Iraq","IRQ","Income share held by lowest 20%","SI.DST.FRST.20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,1
"1447","Denmark","DNK","Low-birthweight babies (% of births)","SH.STA.BRTW.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,1
"1448","South Asia","SAS","Household final consumption expenditure (current LCU)","NE.CON.PRVT.CN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1449","Mongolia","MNG","Travel services (% of commercial service imports)","TM.VAL.TRVL.ZS.WT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.46868989,36.53651707,44.87382448,35.25575362,37.70062228,34.52497246,19.45461958,17.4517638,19.78098438,NA,NA,1
"1450","Bulgaria","BGR","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","SL.EMP.1524.SP.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.29999924,31.20000076,23.60000038,24.10000038,27.10000038,28.20000076,27.20000076,27.60000038,25.20000076,22.39999962,21.89999962,22,24.10000038,26.60000038,26,28.39999962,30.5,33.70000076,31.29999924,27.60000038,25,24.5,23.60000038,25.5,NA,1
"1451","Algeria","DZA","PPG, official creditors (NFL, current US$)","DT.NFL.OFFT.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32095000,84828000,79161000,153112000,136877000,114601000,116491000,500430000,603010000,710217000,321729000,227345000,262728000,352460000,169638000,-111705000,-121151000,-370151000,-174283000,204652000,661608000,471501000,243674000,1774000,864415000,925027000,915590000,166534000,-258110000,-367003000,-256098000,-807857000,-716313000,-790822000,-1799942000,-2567942000,-10750699000,-67552000,-173328000,-69048000,-127324000,-228464000,-460082000,-117149000,-133371000,NA,1
"1452","Singapore","SGP","Gross fixed capital formation (current LCU)","NE.GDI.FTOT.CN",204900000,297300000,359500000,446100000,547100000,6.25e+08,655300000,7.38e+08,996800000,1325700000,1888500000,2507400000,3092600000,3606300000,4812600000,4789500000,5246300000,5.421e+09,6349300000,7522600000,10222700000,12788800000,15568300000,17544700000,19285800000,16665900000,14362800000,14738500000,16184500000,19419500000,22358100000,26028900000,29885900000,33918600000,3.7535e+10,41291900000,51455500000,57209600000,54646800000,50581100000,5.2942e+10,49682500000,44727200000,42677700000,47329300000,48936300000,54154400000,66405700000,77072700000,81917200000,84224800000,88313800000,96833100000,9.9984e+10,98956700000,NA,1
"1453","Benin","BEN","Adjusted savings: natural resources depletion (% of GNI)","NY.ADJ.DRES.GN.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1.587322031,3.259382832,3.701355145,1.336534459,1.277565276,0.583383333,0.644595013,0.667035064,0.535711408,1.639602123,1.078917342,1.482852581,0.466633307,0.374967456,0.434432149,0.493208084,0.47644503,0.597128144,0.621215492,0.782878951,0.972639418,0.785903348,0.822410907,0.968016273,1.166717614,1.26747564,1.381910121,1.384732718,1.472012379,1.944455485,1.884452908,NA,NA,1
"1454","Libya","LBY","Time required to register property (days)","IC.PRP.DURS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1455","Finland","FIN","Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)","IQ.WEF.CUST.XQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.728813559,5.78772998,5.656884042,5.721923463,6,6.1,6.1,6,NA,1
"1456","Namibia","NAM","Prevalence of underweight, weight for age, female (% of children under 5)","SH.STA.MALN.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,NA,NA,NA,NA,NA,NA,NA,19.4,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA,NA,NA,11.3,NA,NA,1
"1457","San Marino","SMR","Net financial flows, IDA (NFL, current US$)","DT.NFL.MIDA.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1458","Zimbabwe","ZWE","Total change in external debt stocks (current US$)","DT.DOD.DECT.CD.CG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124618000,458789000,194657000,652084000,124650000,236315000,503370000,-18685000,-101663000,-283468000,-259510000,-493835000,-187265000,333990000,625132000,349734000,-509003000,463470000,799278000,3435000,289327000,604612000,706618000,1343390000,-459147000,2374757000,NA,1
"1459","Pakistan","PAK","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32445200000,39093920000,42687100000,5.3546e+10,39373430000,4.3885e+10,50838237550,52875146663,53630710000,5.5535e+10,NA,1
"1460","Macao SAR, China","MAC","Net transfers on external debt, total (NTR, current US$)","DT.NTR.DECT.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1461","Latin America & Caribbean (all income levels)","LCN","Survey mean consumption or income per capita, bottom 40% of population (2005 PPP $ per day)","SI.SPR.PC40.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1462","Marshall Islands","MHL","DEC alternative conversion factor (LCU per US$)","PA.NUS.ATLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"1463","Sub-Saharan Africa (developing only)","SSA","Depositors with commercial banks (per 1,000 adults)","FB.CBK.DPTR.P3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.77595144,59.16785327,60.76235925,73.59630243,83.17685095,91.54305284,106.4899391,118.8042629,136.7845054,149.3323895,NA,NA,1
"1464","Germany","DEU","Child employment in manufacturing, female (% of female economically active children ages 7-14)","SL.MNF.0714.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1465","Burkina Faso","BFA","Survival rate to Grade 5 of primary education, male (%)","SE.PRM.PRS5.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.77805,45.93531,39.54491,43.99327,41.5266,49.65885,52.39963,49.23179,47.76607,47.49394,42.84359,45.98291,43.26793,44.8128,41.52101,NA,49.44302,NA,58.71602,56.47407,61.20466,68.99142,42.78271,NA,NA,48.22898,NA,65.34998,66.91954041,67.63881683,63.69065857,71.83361053,74.38227844,75.18540955,71.47109985,79.43755341,78.11683655,81.94592285,73.04026794,NA,77.44803619,76.7589798,NA,NA,NA,1
"1466","Lithuania","LTU","Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)","LP.LPI.TIME.XQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,3.92,NA,3.7,NA,3.601811,NA,1
"1467","American Samoa","ASM","Primary income on FDI, payments (current US$)","BX.KLT.DREM.CD.DT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1468","Sudan","SDN","Fuel imports (% of merchandise imports)","TM.VAL.FUEL.ZS.UN",NA,NA,NA,6.803203767,6.625484635,4.813235191,1.67775831,4.023139749,5.345438269,9.581685067,8.398787419,7.276428709,7.19221623,5.992946248,6.745648913,3.686306983,2.324969598,2.277303286,1.436299763,1.612468493,12.6320528,19.0697325,22.30651495,NA,24.89877062,37.75711829,NA,NA,NA,NA,NA,NA,19.55227362,15.50287787,22.64440906,13.87391042,19.35048887,16.56674657,10.37671807,12.47542317,7.123437879,2.234470905,4.817000458,3.069118321,1.623377155,4.937917094,5.012120679,0.330743075,0.08987586,4.030333744,6.472949083,9.910443581,NA,NA,NA,NA,1
"1469","Zimbabwe","ZWE","Health expenditure, private (% of GDP)","SH.XPD.PRIV.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1470","North America","NAC","Commitments, public and publicly guaranteed (COM, current US$)","DT.COM.DPPG.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1471","Kazakhstan","KAZ","PPG, commercial banks (DOD, current US$)","DT.DOD.PCBK.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,17362000,17362000,103013000,136545000,196428000,263312000,251223000,239671000,189026000,121660000,46453000,24147000,13334000,2522000,841000,0,0,0,0,0,NA,1
"1472","Not classified","INX","Income share held by lowest 20%","SI.DST.FRST.20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
